400,117,0.0322871208190918,
400,117,0.06487083435058594,
400,124,0.09863686561584473,
400,124,0.13111114501953125,
399,140,0.16680622100830078,
398,146,0.1980607509613037,
398,152,0.22930288314819336,
397,158,0.2632334232330322,
397,171,0.30019354820251465,
396,186,0.3311457633972168,
395,194,0.36524462699890137,
395,202,0.3959684371948242,
394,211,0.4333817958831787,
393,231,0.464890718460083,
393,241,0.5003519058227539,
391,264,0.5315577983856201,
391,264,0.564305305480957,
390,291,0.5982201099395752,
388,322,0.6309940814971924,
388,322,0.6644265651702881,
386,356,0.7002670764923096,
383,398,0.7314236164093018,
382,424,0.7645609378814697,
381,448,0.7995438575744629,
377,484,0.8316061496734619,
