400,118,0.035260677337646484,
399,121,0.0682523250579834,
399,126,0.10040760040283203,
398,136,0.13623523712158203,
398,141,0.16948723793029785,
398,147,0.19922113418579102,
397,152,0.23467731475830078,
397,165,0.2672405242919922,
396,171,0.30004405975341797,
395,185,0.33476996421813965,
395,192,0.36737942695617676,
394,200,0.40096592903137207,
393,218,0.43320560455322266,
393,227,0.46779322624206543,
392,237,0.5023531913757324,
391,258,0.5342843532562256,
390,269,0.5660450458526611,
389,282,0.6013586521148682,
387,309,0.6342108249664307,
387,309,0.667335033416748,
385,340,0.7008206844329834,
383,376,0.7351863384246826,
382,397,0.7690951824188232,
380,420,0.8003664016723633,
377,470,0.834402322769165,
377,482,0.8690612316131592,
