400,121,0.03230762481689453,
400,125,0.06607532501220703,
400,131,0.09841585159301758,
399,140,0.13178157806396484,
399,146,0.16704821586608887,
399,151,0.2000408172607422,
398,164,0.2326045036315918,
398,170,0.26586389541625977,
398,176,0.29900336265563965,
397,191,0.33324337005615234,
397,199,0.36450672149658203,
396,207,0.3985915184020996,
395,224,0.43119001388549805,
395,234,0.4673337936401367,
394,244,0.5000207424163818,
393,266,0.5329556465148926,
393,278,0.5671405792236328,
392,291,0.5991406440734863,
391,319,0.6316359043121338,
390,334,0.6671707630157471,
389,352,0.7009668350219727,
387,389,0.7331874370574951,
387,410,0.7648289203643799,
386,435,0.7994873523712158,
384,477,0.8344306945800781,
