404,120,0.03191804885864258,
404,124,0.0656120777130127,
405,129,0.09696555137634277,
405,140,0.1300218105316162,
405,146,0.1649618148803711,
406,158,0.19692182540893555,
407,165,0.23124289512634277,
407,171,0.2640552520751953,
408,186,0.29941368103027344,
408,195,0.3300209045410156,
409,203,0.36702895164489746,
409,212,0.38254237174987793,
410,221,0.41392040252685547,
411,242,0.4490354061126709,
412,253,0.4811983108520508,
412,265,0.5144069194793701,
414,292,0.5484657287597656,
414,307,0.5801956653594971,
415,323,0.6251797676086426,
417,358,0.6478676795959473,
417,358,0.6814322471618652,
420,400,0.7154903411865234,
421,426,0.7469170093536377,
423,449,0.780470609664917,
430,485,0.8144128322601318,
