403,119,0.017500877380371094,
403,120,0.05381298065185547,
403,129,0.08442425727844238,
403,129,0.11689615249633789,
403,140,0.1506493091583252,
404,152,0.18559551239013672,
404,159,0.2176651954650879,
404,165,0.2514991760253906,
405,179,0.285510778427124,
405,186,0.3194432258605957,
405,195,0.35156965255737305,
406,212,0.3846476078033447,
406,221,0.42038869857788086,
406,231,0.4517042636871338,
407,253,0.4837806224822998,
407,266,0.5182838439941406,
408,278,0.551945686340332,
408,307,0.5846560001373291,
409,323,0.6175343990325928,
409,340,0.6504671573638916,
410,378,0.6866252422332764,
411,400,0.719752311706543,
412,427,0.7526931762695312,
413,473,0.7833843231201172,
