404,117,0.03510451316833496,
405,119,0.06770205497741699,
405,128,0.10070610046386719,
406,134,0.13346600532531738,
406,139,0.16556525230407715,
407,150,0.20043706893920898,
407,156,0.23331546783447266,
408,163,0.267441987991333,
409,176,0.30042505264282227,
410,183,0.33344268798828125,
410,191,0.3661222457885742,
411,208,0.40155601501464844,
412,217,0.4334275722503662,
413,227,0.4646000862121582,
414,248,0.4987010955810547,
415,259,0.5344796180725098,
416,271,0.5663182735443115,
418,298,0.5994729995727539,
419,313,0.6324281692504883,
420,329,0.6683647632598877,
423,365,0.7007758617401123,
424,385,0.7331645488739014,
426,407,0.7664234638214111,
429,457,0.7989368438720703,
