403,117,0.032364845275878906,
403,123,0.06615805625915527,
403,129,0.09851717948913574,
402,134,0.13248443603515625,
403,145,0.16598033905029297,
403,151,0.19972920417785645,
403,157,0.2336432933807373,
403,169,0.266599178314209,
403,177,0.2992870807647705,
403,184,0.33235621452331543,
404,200,0.365950345993042,
404,209,0.39902353286743164,
404,218,0.43155908584594727,
404,238,0.4662771224975586,
404,249,0.49777650833129883,
405,261,0.5335826873779297,
405,286,0.5667095184326172,
405,300,0.598595142364502,
405,315,0.6344068050384521,
406,350,0.6666340827941895,
406,368,0.6990218162536621,
407,389,0.733792781829834,
407,438,0.7656984329223633,
408,479,0.8016049861907959,
