399,117,0.0329132080078125,
398,119,0.06690549850463867,
398,122,0.10081672668457031,
397,132,0.13426923751831055,
396,137,0.16623401641845703,
396,142,0.19923782348632812,
395,154,0.23296666145324707,
394,160,0.2667269706726074,
393,166,0.299121618270874,
392,180,0.33502626419067383,
391,187,0.36594343185424805,
391,195,0.3998563289642334,
389,212,0.43285179138183594,
388,220,0.4661753177642822,
387,230,0.49909067153930664,
385,251,0.5339994430541992,
385,251,0.5659146308898926,
383,274,0.6003899574279785,
380,301,0.6344497203826904,
380,301,0.666898250579834,
377,331,0.7003834247589111,
373,367,0.7338910102844238,
373,367,0.7658848762512207,
369,408,0.7998006343841553,
367,433,0.8339929580688477,
364,457,0.866926908493042,
