405,117,0.03270149230957031,
406,123,0.06757998466491699,
406,124,0.09743165969848633,
406,134,0.13372182846069336,
407,140,0.16866326332092285,
408,145,0.1975862979888916,
409,158,0.2344989776611328,
409,164,0.26572275161743164,
410,171,0.29849886894226074,
411,186,0.33289408683776855,
413,200,0.3671562671661377,
413,202,0.3988993167877197,
414,221,0.4320950508117676,
416,238,0.46479034423828125,
416,241,0.5003609657287598,
418,264,0.5330862998962402,
419,277,0.5692176818847656,
420,290,0.6016073226928711,
423,321,0.6315276622772217,
426,350,0.669741153717041,
426,356,0.7034807205200195,
430,397,0.7364835739135742,
433,436,0.7662878036499023,
434,447,0.8003547191619873,
434,483,0.8337092399597168,
