404,118,0.03163862228393555,
404,119,0.06382250785827637,
404,127,0.11614584922790527,
404,137,0.13509297370910645,
404,137,0.16701054573059082,
405,148,0.2000422477722168,
405,154,0.23278069496154785,
405,161,0.26510190963745117,
406,174,0.29994893074035645,
406,181,0.33010435104370117,
406,188,0.36493682861328125,
407,204,0.3981294631958008,
408,222,0.4330439567565918,
408,222,0.46698975563049316,
409,242,0.49790525436401367,
410,264,0.530320405960083,
410,277,0.5685303211212158,
410,277,0.6008913516998291,
412,304,0.6320247650146484,
413,335,0.6649734973907471,
413,353,0.6987643241882324,
414,371,0.7307417392730713,
416,415,0.766068696975708,
417,440,0.7999584674835205,
418,463,0.8313508033752441,
419,479,0.8656840324401855,
