399,123,0.032793521881103516,
399,127,0.07469987869262695,
398,138,0.12347292900085449,
398,138,0.14995574951171875,
397,149,0.16588163375854492,
396,161,0.20858287811279297,
396,168,0.25058650970458984,
396,168,0.26461052894592285,
395,181,0.3244800567626953,
393,197,0.35196709632873535,
393,205,0.36496663093566895,
392,214,0.4007699489593506,
391,233,0.4346928596496582,
390,243,0.47430944442749023,
389,262,0.5145680904388428,
388,266,0.5440618991851807,
387,292,0.5919773578643799,
387,292,0.6154625415802002,
384,321,0.6318831443786621,
382,355,0.6748993396759033,
380,374,0.7236149311065674,
379,395,0.7484414577484131,
376,443,0.771742582321167,
373,482,0.8207030296325684,
373,482,0.8517436981201172,
