400,117,0.03249335289001465,
400,119,0.06659960746765137,
400,123,0.09955406188964844,
399,133,0.13303208351135254,
399,138,0.16695332527160645,
399,144,0.20123910903930664,
398,155,0.23319387435913086,
398,162,0.2668464183807373,
397,168,0.30141568183898926,
397,183,0.3343970775604248,
396,190,0.3670990467071533,
396,198,0.4008615016937256,
395,215,0.4328315258026123,
394,225,0.46500086784362793,
394,235,0.49954795837402344,
393,257,0.5348470211029053,
392,268,0.5677435398101807,
391,281,0.598834753036499,
390,309,0.6326766014099121,
389,325,0.6659233570098877,
388,341,0.6996960639953613,
386,379,0.7325918674468994,
385,401,0.768017053604126,
384,426,0.8026599884033203,
382,473,0.8360044956207275,
379,484,0.8668107986450195,
