403, 117, 0.03209996223449707
402, 118, 0.06539750099182129
402, 121, 0.09908866882324219
402, 131, 0.13500308990478516
402, 136, 0.16492342948913574
402, 141, 0.21424508094787598
402, 153, 0.25669217109680176
402, 153, 0.2836747169494629
403, 165, 0.3013491630554199
403, 165, 0.3331911563873291
403, 185, 0.36705660820007324
403, 193, 0.40096545219421387
403, 209, 0.4344179630279541
403, 218, 0.46930646896362305
403, 228, 0.5002186298370361
403, 237, 0.5319013595581055
403, 259, 0.5675649642944336
403, 271, 0.599376916885376
404, 296, 0.6331977844238281
404, 311, 0.6656005382537842
404, 326, 0.6994800567626953
404, 360, 0.7329566478729248
404, 379, 0.7665753364562988
404, 399, 0.8012628555297852
