404, 120, 0.03287315368652344
404, 120, 0.0655665397644043
405, 129, 0.09958910942077637
405, 140, 0.13252854347229004
406, 146, 0.16543078422546387
406, 152, 0.19940972328186035
406, 158, 0.23203158378601074
407, 171, 0.26550769805908203
407, 179, 0.316234827041626
408, 195, 0.33225035667419434
410, 212, 0.36635518074035645
410, 222, 0.4002354145050049
411, 232, 0.4161949157714844
411, 232, 0.4491109848022461
412, 254, 0.4827592372894287
412, 254, 0.5154695510864258
413, 279, 0.5484061241149902
415, 307, 0.5815272331237793
417, 341, 0.6235406398773193
417, 341, 0.649470329284668
419, 379, 0.6833581924438477
419, 379, 0.7161917686462402
422, 415, 0.7489955425262451
