404, 119, 0.03272533416748047
405, 128, 0.06733250617980957
405, 134, 0.10103440284729004
405, 139, 0.13407087326049805
406, 150, 0.16704177856445312
406, 156, 0.2009589672088623
406, 163, 0.23184943199157715
407, 177, 0.26797914505004883
408, 184, 0.2998960018157959
408, 192, 0.33271265029907227
409, 209, 0.3677210807800293
409, 209, 0.38218212127685547
410, 217, 0.41777563095092773
411, 237, 0.4490220546722412
411, 248, 0.48227667808532715
413, 272, 0.516913890838623
413, 285, 0.5518062114715576
414, 299, 0.5853152275085449
415, 315, 0.6159520149230957
416, 330, 0.6503627300262451
418, 367, 0.6829662322998047
420, 407, 0.7175948619842529
