401, 117, 0.03396773338317871
401, 120, 0.06848263740539551
401, 124, 0.1013650894165039
401, 134, 0.13420987129211426
401, 139, 0.16617965698242188
400, 145, 0.2010822296142578
400, 157, 0.23360610008239746
400, 164, 0.26635146141052246
400, 170, 0.30131030082702637
399, 185, 0.33245325088500977
399, 193, 0.3664250373840332
399, 201, 0.40130615234375
398, 219, 0.4332270622253418
398, 229, 0.46601200103759766
398, 239, 0.5012526512145996
397, 262, 0.5322794914245605
397, 274, 0.5674266815185547
396, 288, 0.6089911460876465
395, 317, 0.6326155662536621
395, 317, 0.666942834854126
395, 352, 0.7005865573883057
393, 392, 0.7342767715454102
393, 410, 0.7667007446289062
