402, 117, 0.03310871124267578
402, 120, 0.06732773780822754
403, 128, 0.10027122497558594
403, 134, 0.13311028480529785
403, 139, 0.16689205169677734
403, 151, 0.19963765144348145
403, 157, 0.23012828826904297
403, 164, 0.2662019729614258
403, 177, 0.29778552055358887
403, 185, 0.3323783874511719
403, 193, 0.3633279800415039
404, 210, 0.39841771125793457
404, 229, 0.4325742721557617
404, 229, 0.46540188789367676
404, 250, 0.49977612495422363
405, 262, 0.5323231220245361
405, 274, 0.5663564205169678
405, 302, 0.5999884605407715
405, 317, 0.6308736801147461
406, 333, 0.6671738624572754
406, 370, 0.7006998062133789
407, 391, 0.7331106662750244
407, 410, 0.7641160488128662
