405, 118, 0.03214597702026367
406, 125, 0.06703448295593262
406, 131, 0.09926462173461914
407, 136, 0.13214707374572754
408, 146, 0.1662156581878662
408, 152, 0.1992506980895996
409, 158, 0.23315978050231934
410, 170, 0.2671031951904297
411, 178, 0.3003361225128174
411, 184, 0.3328073024749756
413, 197, 0.3672029972076416
414, 208, 0.3992729187011719
414, 216, 0.4315657615661621
416, 235, 0.465167760848999
417, 245, 0.5000507831573486
418, 256, 0.5332558155059814
420, 276, 0.5662455558776855
421, 293, 0.5994095802307129
422, 307, 0.6314241886138916
425, 337, 0.6670064926147461
427, 355, 0.6994655132293701
428, 373, 0.7310383319854736
432, 410, 0.7664709091186523
