404, 117, 0.03490710258483887
405, 119, 0.06716704368591309
405, 126, 0.10981488227844238
406, 132, 0.13457798957824707
406, 137, 0.16612720489501953
407, 148, 0.2012948989868164
408, 153, 0.23279547691345215
408, 160, 0.26899123191833496
409, 172, 0.30149078369140625
410, 179, 0.33412671089172363
410, 186, 0.3686690330505371
411, 202, 0.40223217010498047
412, 211, 0.4350883960723877
413, 220, 0.4680917263031006
415, 239, 0.5015373229980469
415, 250, 0.5341081619262695
416, 261, 0.5670204162597656
418, 286, 0.6014864444732666
419, 299, 0.6351180076599121
420, 314, 0.6680314540863037
423, 346, 0.7014567852020264
424, 364, 0.7348921298980713
426, 384, 0.7699844837188721
429, 416, 0.8012614250183105
