403, 119, 0.03310084342956543
403, 119, 0.0661473274230957
404, 126, 0.09927868843078613
404, 137, 0.1315774917602539
404, 142, 0.16668224334716797
405, 147, 0.1994476318359375
405, 159, 0.23312878608703613
405, 166, 0.2664012908935547
406, 172, 0.2991008758544922
406, 186, 0.33237409591674805
406, 194, 0.3657808303833008
407, 202, 0.3989241123199463
407, 219, 0.4332141876220703
408, 229, 0.4652407169342041
408, 239, 0.49834394454956055
409, 260, 0.5324573516845703
410, 272, 0.5662662982940674
410, 285, 0.5973131656646729
411, 313, 0.6313395500183105
412, 328, 0.6661503314971924
413, 345, 0.6991457939147949
413, 363, 0.7158689498901367
414, 382, 0.748314380645752
416, 415, 0.7818410396575928
