405, 117, 0.03190040588378906
405, 119, 0.06478142738342285
405, 122, 0.09987139701843262
405, 122, 0.11593890190124512
406, 132, 0.14983749389648438
407, 142, 0.18294906616210938
407, 148, 0.21522736549377441
408, 153, 0.2497107982635498
409, 166, 0.2837355136871338
409, 172, 0.31619858741760254
410, 180, 0.34886693954467773
411, 195, 0.38361477851867676
412, 203, 0.41635990142822266
412, 211, 0.44835734367370605
414, 230, 0.4838755130767822
415, 240, 0.5157296657562256
416, 251, 0.5491034984588623
417, 274, 0.5833039283752441
419, 287, 0.6148097515106201
420, 300, 0.6479785442352295
422, 330, 0.6829218864440918
423, 348, 0.7169663906097412
425, 366, 0.7509491443634033
428, 406, 0.7835323810577393
