403, 117, 0.03194403648376465
403, 119, 0.06648445129394531
403, 123, 0.1003878116607666
404, 133, 0.13277935981750488
404, 138, 0.16689395904541016
404, 143, 0.20045065879821777
404, 155, 0.23391985893249512
404, 161, 0.2665410041809082
405, 168, 0.29742956161499023
405, 182, 0.33373093605041504
405, 189, 0.36653709411621094
406, 197, 0.40044665336608887
406, 214, 0.4333932399749756
406, 214, 0.46654391288757324
407, 233, 0.5004541873931885
407, 255, 0.5319814682006836
408, 267, 0.5659258365631104
408, 279, 0.5988950729370117
409, 307, 0.6315343379974365
410, 323, 0.6665067672729492
410, 338, 0.6999554634094238
411, 376, 0.7336928844451904
412, 397, 0.7666110992431641
413, 412, 0.7995176315307617
