401, 118, 0.03469967842102051
401, 126, 0.06654548645019531
400, 132, 0.09998369216918945
400, 137, 0.13393783569335938
400, 147, 0.16685175895690918
400, 153, 0.20057034492492676
399, 160, 0.23254942893981934
399, 172, 0.26693272590637207
398, 179, 0.3002593517303467
398, 186, 0.3348269462585449
398, 202, 0.36702513694763184
397, 210, 0.3988363742828369
397, 219, 0.43477559089660645
396, 239, 0.46802616119384766
396, 249, 0.49916696548461914
395, 260, 0.534282922744751
395, 285, 0.5675525665283203
394, 299, 0.598839282989502
394, 313, 0.6340980529785156
393, 346, 0.6667172908782959
392, 363, 0.6992588043212891
391, 383, 0.7339863777160645
390, 416, 0.7664587497711182
390, 416, 0.7987339496612549
