404, 117, 0.033902883529663086
404, 119, 0.06787991523742676
404, 126, 0.10082054138183594
405, 132, 0.132706880569458
405, 137, 0.16852498054504395
405, 148, 0.20025014877319336
406, 153, 0.23330926895141602
406, 160, 0.265700101852417
407, 172, 0.3106844425201416
407, 179, 0.3326590061187744
408, 186, 0.3682122230529785
409, 202, 0.39989590644836426
409, 211, 0.4348022937774658
410, 220, 0.46785497665405273
411, 239, 0.4998772144317627
411, 250, 0.5348126888275146
412, 261, 0.5668635368347168
413, 285, 0.6013379096984863
414, 299, 0.6348512172698975
415, 313, 0.6650664806365967
416, 329, 0.6840221881866455
417, 346, 0.716792106628418
419, 383, 0.749678373336792
420, 405, 0.7829103469848633
421, 416, 0.8157882690429688
