404, 117, 0.03178668022155762
404, 117, 0.048667192459106445
404, 119, 0.07986235618591309
404, 127, 0.13239741325378418
404, 132, 0.14711570739746094
405, 137, 0.18191242218017578
405, 148, 0.21516847610473633
406, 154, 0.24898886680603027
406, 166, 0.28243303298950195
406, 166, 0.31529903411865234
407, 180, 0.3479032516479492
408, 195, 0.38181328773498535
408, 203, 0.41538333892822266
409, 211, 0.44679951667785645
410, 230, 0.48230910301208496
410, 240, 0.5148110389709473
411, 251, 0.5483894348144531
412, 274, 0.580458402633667
413, 287, 0.6132321357727051
413, 301, 0.6482889652252197
415, 331, 0.6824162006378174
416, 348, 0.7151830196380615
417, 367, 0.7472350597381592
419, 407, 0.7818281650543213
