403, 117, 0.032682180404663086
404, 120, 0.06621026992797852
404, 123, 0.09758853912353516
404, 128, 0.13224315643310547
404, 139, 0.1700899600982666
405, 145, 0.19790267944335938
405, 157, 0.23334550857543945
405, 163, 0.26523733139038086
406, 169, 0.2992708683013916
406, 184, 0.3325479030609131
407, 192, 0.36626744270324707
407, 200, 0.39768505096435547
408, 218, 0.43300461769104004
408, 228, 0.4635319709777832
409, 238, 0.4973263740539551
410, 261, 0.5331695079803467
410, 273, 0.5650897026062012
411, 286, 0.5978715419769287
412, 316, 0.6324167251586914
413, 331, 0.6641144752502441
413, 350, 0.6982100009918213
415, 389, 0.7328305244445801
416, 408, 0.7644462585449219
