405, 117, 0.03390979766845703
406, 119, 0.06600189208984375
407, 128, 0.10023784637451172
407, 134, 0.1342153549194336
408, 139, 0.16808366775512695
409, 151, 0.20007658004760742
410, 157, 0.2342205047607422
411, 164, 0.2662978172302246
412, 177, 0.29908084869384766
413, 184, 0.3339695930480957
414, 192, 0.36688899993896484
415, 209, 0.4005258083343506
416, 218, 0.4331972599029541
417, 228, 0.46621036529541016
420, 249, 0.5002694129943848
421, 261, 0.533282995223999
422, 273, 0.5664234161376953
425, 300, 0.6013550758361816
427, 316, 0.6337158679962158
428, 331, 0.6670303344726562
432, 368, 0.6983487606048584
432, 368, 0.7161200046539307
437, 408, 0.7490277290344238
