403,117,0.03133726119995117,
404,121,0.0668492317199707,
404,126,0.10003995895385742,
405,131,0.13497662544250488,
405,141,0.1654510498046875,
406,147,0.19992303848266602,
406,153,0.2341609001159668,
407,165,0.2661173343658447,
407,171,0.300079345703125,
407,179,0.3319973945617676,
408,193,0.3672771453857422,
409,201,0.39812326431274414,
409,210,0.43301987648010254,
410,227,0.4649050235748291,
411,237,0.5002427101135254,
411,247,0.5330934524536133,
413,270,0.5668990612030029,
413,283,0.6001510620117188,
414,296,0.6333224773406982,
416,326,0.6667375564575195,
417,342,0.7002310752868652,
419,379,0.7349660396575928,
420,399,0.767158031463623,
421,425,0.800072431564331,
424,470,0.833977460861206,
425,483,0.8651251792907715,
