405,117,0.033329010009765625,
405,120,0.06836795806884766,
406,124,0.09928655624389648,
407,134,0.13541221618652344,
408,139,0.16830182075500488,
408,145,0.2008969783782959,
410,157,0.2328777313232422,
410,164,0.2694272994995117,
411,171,0.3008089065551758,
412,178,0.3354170322418213,
413,193,0.36655378341674805,
414,201,0.40018248558044434,
416,220,0.4316744804382324,
416,220,0.46864795684814453,
418,239,0.4983229637145996,
420,262,0.5325958728790283,
420,262,0.5675463676452637,
423,288,0.5987539291381836,
426,318,0.6337451934814453,
426,318,0.6684732437133789,
429,353,0.7005455493927002,
434,393,0.736487865447998,
434,393,0.7671103477478027,
438,443,0.7998933792114258,
439,466,0.8335244655609131,
438,482,0.8645806312561035,
