400, 119, 0.033120155334472656
399, 122, 0.06800723075866699
399, 127, 0.10004949569702148
398, 137, 0.13409686088562012
398, 142, 0.16698360443115234
397, 148, 0.2010059356689453
396, 160, 0.23388290405273438
396, 166, 0.26816868782043457
395, 173, 0.29994964599609375
394, 187, 0.333892822265625
394, 195, 0.3667278289794922
393, 203, 0.40134501457214355
392, 220, 0.43395233154296875
391, 230, 0.46800923347473145
390, 240, 0.5005233287811279
389, 262, 0.5349478721618652
388, 274, 0.5679199695587158
387, 287, 0.6018097400665283
385, 315, 0.6324152946472168
384, 330, 0.6677885055541992
383, 348, 0.7012324333190918
380, 386, 0.7339134216308594
379, 406, 0.7668282985687256
