401,117,0.03491091728210449,
400,120,0.0677945613861084,
400,124,0.101593017578125,
400,134,0.13404059410095215,
399,139,0.16598081588745117,
399,145,0.19885897636413574,
399,157,0.23392176628112793,
398,164,0.27003908157348633,
398,170,0.2999897003173828,
397,185,0.33418941497802734,
397,193,0.3682675361633301,
397,201,0.40009284019470215,
396,219,0.43495774269104004,
395,229,0.46735286712646484,
395,239,0.501699686050415,
394,262,0.535031795501709,
394,262,0.5519556999206543,
393,288,0.5860989093780518,
392,302,0.6187863349914551,
391,317,0.651792049407959,
390,352,0.6852395534515381,
389,371,0.719249963760376,
388,391,0.7510607242584229,
386,441,0.78582763671875,
385,467,0.8184201717376709,
384,481,0.8507301807403564,
