402, 117, 0.03412508964538574
402, 119, 0.06808733940124512
402, 127, 0.10102009773254395
402, 132, 0.13344788551330566
402, 137, 0.1684713363647461
401, 148, 0.2016897201538086
401, 148, 0.23471283912658691
401, 160, 0.26765918731689453
401, 173, 0.3004109859466553
402, 180, 0.33330249786376953
401, 187, 0.36804676055908203
401, 203, 0.40082621574401855
401, 211, 0.4350161552429199
401, 220, 0.46682000160217285
401, 240, 0.5018084049224854
401, 251, 0.5343964099884033
401, 262, 0.5678844451904297
401, 287, 0.6019399166107178
401, 301, 0.6348509788513184
400, 315, 0.6677594184875488
400, 348, 0.7015383243560791
400, 366, 0.733877420425415
400, 386, 0.7667942047119141
