405, 117, 0.03266739845275879
405, 120, 0.06755328178405762
406, 129, 0.10025882720947266
406, 134, 0.133056640625
407, 146, 0.16633152961730957
408, 151, 0.19991755485534668
408, 158, 0.23263287544250488
409, 171, 0.2656574249267578
410, 179, 0.29921913146972656
410, 186, 0.33292388916015625
412, 202, 0.36838555335998535
412, 211, 0.4016883373260498
413, 221, 0.43346166610717773
414, 231, 0.4673323631286621
416, 252, 0.501300573348999
417, 264, 0.53330397605896
419, 291, 0.5692336559295654
420, 306, 0.6013994216918945
421, 320, 0.6334176063537598
423, 338, 0.6660218238830566
426, 376, 0.699692964553833
427, 397, 0.7344484329223633
