401, 117, 0.034958600997924805
400, 118, 0.067962646484375
400, 126, 0.09952187538146973
400, 136, 0.13400030136108398
399, 141, 0.16699910163879395
399, 146, 0.20058488845825195
399, 152, 0.2336740493774414
399, 158, 0.2674119472503662
398, 170, 0.2994251251220703
398, 178, 0.33422303199768066
398, 185, 0.3676035404205322
397, 200, 0.40073132514953613
396, 217, 0.4348263740539551
396, 217, 0.46645116806030273
395, 236, 0.5001997947692871
394, 257, 0.5332777500152588
394, 257, 0.5682563781738281
393, 281, 0.600487470626831
393, 294, 0.6341607570648193
392, 308, 0.6679911613464355
391, 339, 0.6998982429504395
390, 356, 0.7334377765655518
389, 374, 0.7693324089050293
387, 411, 0.7997357845306396
