398,117,0.03448128700256348,
397,122,0.06747961044311523,
396,131,0.10090804100036621,
396,133,0.13167238235473633,
395,143,0.166015625,
393,153,0.20157837867736816,
393,155,0.23427605628967285,
392,167,0.26586079597473145,
390,181,0.3015267848968506,
390,181,0.3317704200744629,
389,197,0.367664098739624,
387,210,0.4011404514312744,
386,213,0.4321317672729492,
384,232,0.46641039848327637,
382,249,0.5011627674102783,
382,254,0.5336971282958984,
379,278,0.5649566650390625,
376,300,0.5987262725830078,
374,320,0.634965181350708,
374,320,0.6496322154998779,
372,336,0.6833536624908447,
368,373,0.718254566192627,
363,416,0.7521634101867676,
363,416,0.7831604480743408,
357,466,0.816368818283081,
