404, 117, 0.03111886978149414
403, 120, 0.06524372100830078
404, 129, 0.10013294219970703
404, 135, 0.13184237480163574
404, 140, 0.16443467140197754
405, 152, 0.19913220405578613
405, 158, 0.23266315460205078
405, 165, 0.26644229888916016
406, 179, 0.29856181144714355
406, 179, 0.33321428298950195
406, 195, 0.36777663230895996
407, 203, 0.3999636173248291
407, 212, 0.43232274055480957
408, 231, 0.46538853645324707
408, 253, 0.49805760383605957
409, 265, 0.5311124324798584
409, 278, 0.5661830902099609
410, 307, 0.5980486869812012
410, 307, 0.6303505897521973
412, 339, 0.6643257141113281
413, 378, 0.6992528438568115
414, 400, 0.7333879470825195
415, 414, 0.7650346755981445
