406,117,0.016951560974121094,
406,123,0.047898292541503906,
407,128,0.07896232604980469,
408,133,0.11501574516296387,
409,144,0.14719438552856445,
410,150,0.18100380897521973,
410,156,0.21401715278625488,
412,169,0.24593186378479004,
413,176,0.27987098693847656,
413,183,0.3140597343444824,
415,199,0.34595441818237305,
416,207,0.3798983097076416,
417,216,0.41219329833984375,
419,236,0.44722890853881836,
421,246,0.48084163665771484,
422,258,0.514777421951294,
425,282,0.5483956336975098,
426,296,0.5809519290924072,
428,311,0.619359016418457,
432,344,0.6481947898864746,
434,362,0.6808688640594482,
436,382,0.7137837409973145,
441,430,0.7462353706359863,
442,451,0.7812192440032959,
445,476,0.8128066062927246,
