404,119,0.032468318939208984,
404,122,0.06638002395629883,
404,132,0.09894895553588867,
404,132,0.13462090492248535,
405,142,0.16534805297851562,
405,154,0.20089364051818848,
405,160,0.23282885551452637,
406,167,0.26457929611206055,
406,173,0.3004629611968994,
407,188,0.3322765827178955,
407,195,0.3662607669830322,
408,212,0.3997163772583008,
408,221,0.43337225914001465,
409,231,0.4669344425201416,
410,252,0.49957752227783203,
410,263,0.5314970016479492,
411,276,0.5672380924224854,
412,302,0.6005141735076904,
413,318,0.6344666481018066,
414,333,0.6655075550079346,
416,369,0.7002317905426025,
416,389,0.7304604053497314,
417,411,0.7653682231903076,
420,460,0.7973153591156006,
421,478,0.8333942890167236,
