0.215315, -0.500418, 0.0126969, 0.52114
-0.132008, 1.10435, 0.00135797, 0.000832471
0.359882, -0.56145, 0.0707746, 1.41417e-08
-0.166405, -0.616959, 0.00131797, 2.95329e-07
1.05794, 0.267843, 0.981166, 0.12793
0.576068, 0.886512, 0.977003, 0.000262337
-0.169483, 0.41991, 0.00448293, 0.0578413
1.58101, 0.203601, 0.999589, 0.0390715
-0.861625, -1.46358, 7.08916e-05, 0.000305673
-0.0494527, -0.84545, 0.00274422, 5.19581e-06
-1.9142, 0.245672, 6.82853e-05, 0.00103311
-0.847484, 1.23459, 7.86099e-05, 0.00068256
0.5867, 1.59442, 0.474285, 3.74716e-07
-0.283358, 0.493599, 0.000602555, 0.00302225
0.73844, -1.64969, 0.999259, 0.999944
0.262421, 1.50596, 0.22566, 1.7878e-05
-0.166405, -0.415578, 0.00119842, 2.18619e-07
-1.95147, 0.712922, 0.000101588, 0.143137
-0.692693, -1.11442, 0.000101108, 0.000437479
-0.57574, -1.38304, 7.81858e-05, 5.32496e-05
-1.02183, 0.540782, 0.000135081, 0.450204
0.319872, 0.740068, 0.0919113, 3.55958e-08
1.47093, 0.511087, 0.999633, 0.00243975
1.04155, -1.61107, 0.999029, 0.00209637
-0.107929, -1.22809, 0.00154779, 0.00337337
0.0675001, -0.521188, 0.0113255, 3.08542e-08
1.27143, 0.522705, 0.998876, 0.0885384
-1.76476, -1.03642, 0.00453271, 9.71245e-07
0.670257, 1.15993, 0.802827, 7.39971e-06
0.692274, -0.833963, 0.783618, 9.56595e-07
-0.283358, -1.50317, 0.000608774, 5.17699e-05
0.434852, -0.899169, 0.459386, 5.63275e-07
0.99811, 0.305271, 0.990267, 0.00176438
0.65842, 1.09766, 0.595013, 0.000402996
-1.03667, -2.71659, 0.000223031, 3.35452e-08
1.26302, -0.167021, 0.999622, 0.23416
-1.70218, -1.1243, 0.000197432, 3.42996e-08
-1.19949, -0.0281494, 6.00232e-05, 0.000125548
-1.9379, 1.96843, 0.000201924, 3.09572e-08
1.46444, 0.611038, 0.999657, 0.963871
-0.224882, 0.527997, 0.00658617, 0.169569
0.0675001, -0.664878, 0.00547513, 1.06793e-06
0.476835, 0.278595, 0.159791, 3.61188e-05
0.272168, -0.48446, 0.369034, 1.75216e-05
-0.595232, -0.707078, 0.000140327, 0.025268
-0.793402, -0.12966, 9.33648e-05, 0.00500791
-0.372612, -0.495189, 0.000282259, 0.00152766
0.476835, 0.182172, 0.620069, 5.85877e-07
-0.809646, 1.25835, 8.22923e-05, 0.000461858
1.07459, 0.662565, 0.99707, 0.86199
